Date,Open,High,Low,Close,Adj Close,Volume
09-07-2019,38.877499,39.610001,38.75,39.327499,39.110264,34286000
10-07-2019,39.764999,40.592499,39.625,40.014999,39.793961,45207600
11-07-2019,40.75,41.98,40.375,41.57,41.34037,68256000
12-07-2019,41.849998,42.6175,41.849998,41.9025,41.671047,50639200
15-07-2019,42.115002,42.2775,41.532501,41.817501,41.586502,28984000
16-07-2019,41.6675,42.0425,41.209999,41.77,41.539272,34144400
17-07-2019,41.787498,42.497501,41.4925,42.427502,42.193146,34820400
18-07-2019,42.532501,43.177502,41.962502,42.544998,42.309982,44219200
19-07-2019,42.93,42.994999,42.049999,42.110001,41.877396,34489600
22-07-2019,42.325001,42.959999,42.25,42.830002,42.593418,31594000
23-07-2019,43.224998,43.935001,43.067501,43.915001,43.672432,42817600
24-07-2019,44.349998,44.7225,43.584999,44.665001,44.418278,36623600
25-07-2019,44.247501,44.375,43.110001,43.345001,43.105576,39270000
26-07-2019,43.6175,44.237499,43.6175,43.767502,43.525742,27416000
29-07-2019,43.695,43.8675,42.817501,43.705002,43.463593,24816000
30-07-2019,43.237499,43.985001,43.092499,43.862499,43.620209,19777200
31-07-2019,43.544998,43.555,41.755001,42.18,41.947006,35941600
01-08-2019,42.285,43.195,40.705002,41.23,41.002258,42121200
02-08-2019,40.297501,40.994999,39.82,40.297501,40.074905,42834800
05-08-2019,38.450001,38.462502,37.224998,37.697498,37.489265,58915600
06-08-2019,38.450001,38.907501,37.607498,38.087502,37.877125,36127200
07-08-2019,37.474998,38.592499,37.299999,38.4725,38.259991,37256000
08-08-2019,39.052502,39.577499,38.474998,39.564999,39.346458,30930000
09-08-2019,39.1525,39.1875,38.037498,38.544998,38.332088,34181600
12-08-2019,38.02,38.544998,37.642502,37.862499,37.653351,27920000
13-08-2019,37.8475,39.474998,37.455002,39.012501,38.797009,35195600
14-08-2019,38.125,38.237499,37.077499,37.517502,37.310265,41988000
15-08-2019,37.7075,37.907501,36.8475,37.192501,36.987053,47720000
16-08-2019,39.837502,40.384998,39.220001,39.889999,39.669659,100796000
19-08-2019,41.029999,42.855,40.8675,42.695,42.45916,81511200
20-08-2019,42.639999,42.645,41.755001,41.967499,41.735687,46318800
21-08-2019,42.6325,43.362499,42.415001,42.807499,42.571045,42724400
22-08-2019,42.904999,43.3325,42.474998,42.869999,42.633194,30348800
23-08-2019,42.099998,42.647499,40.41,40.610001,40.385677,56805600
26-08-2019,41.4025,41.645,40.977501,41.362499,41.134029,31820800
27-08-2019,41.747501,41.775002,40.154999,40.450001,40.226559,29096800
28-08-2019,40.145,40.834999,39.75,40.305,40.122051,25561200
29-08-2019,41.224998,42.075001,41.189999,41.75,41.560482,35797600
30-08-2019,42.215,42.715,41.695,41.877499,41.687408,29061600
03-09-2019,41.145,41.477501,40.8125,41.0425,40.856194,29614000
04-09-2019,41.6525,42.264999,41.6525,42.189999,41.998486,22772800
05-09-2019,43.217499,44.997501,43.200001,44.935001,44.731022,69567600
06-09-2019,44.700001,45.272499,44.279999,44.662498,44.459763,37697600
09-09-2019,44.974998,45.994999,44.959999,45.125,44.920162,41752400
10-09-2019,44.794998,46.0625,44.697498,45.794998,45.587116,35281200
11-09-2019,45.942501,46.567501,45.650002,46.0825,45.87331,36151200
12-09-2019,46.549999,47.099998,45.987499,46.067501,45.858379,32784000
13-09-2019,45.397499,45.77,45.044998,45.485001,45.278526,32459200
16-09-2019,44.73,45.400002,44.625,45.052502,44.847988,23183200
17-09-2019,45.119999,45.310001,44.6525,45.267502,45.062016,22304800
18-09-2019,45.197498,45.355,44.125,44.994999,44.790756,25815200
19-09-2019,45.055,45.240002,44.127499,44.235001,44.034195,24547600
20-09-2019,44.224998,44.462502,43.07,43.172501,42.976521,35024400
23-09-2019,43.174999,44.1675,43.137501,43.709999,43.511585,24971200
24-09-2019,44.025002,44.322498,42.775002,43.1325,42.936707,31726800
25-09-2019,43.127499,44.755001,42.677502,44.557499,44.355247,30843200
26-09-2019,44.459999,44.547501,43.822498,44.334999,44.133747,23456400
27-09-2019,43.915001,44.424999,42.330002,42.939999,42.745075,36205600
30-09-2019,43.200001,43.619999,42.884998,43.517502,43.319954,18618400
01-10-2019,43.75,45.25,43.452499,43.5,43.302536,36600800
02-10-2019,43.279999,43.400002,42.532501,43.259998,43.063625,29337200
03-10-2019,43.305,45.389999,43,45.327499,45.12175,45058800
04-10-2019,45.349998,45.787498,44.695,45.4925,45.285995,26552400
07-10-2019,46.145,47.084999,46.057499,46.0825,45.87331,48098400
08-10-2019,45.16,45.16,44.125,44.307499,44.106369,44443600
09-10-2019,45.080002,45.674999,44.790001,45.177502,44.972435,29241200
10-10-2019,45.154999,46.27,45.102501,45.7575,45.549789,30912400
11-10-2019,46.602501,47.334999,46.412498,46.497501,46.28643,44640400
14-10-2019,46.41,46.842499,46.0975,46.6325,46.420818,20004000
15-10-2019,47.540001,49.822498,47.400002,49.092499,48.869648,66412400
16-10-2019,48.75,49.805,48.4375,48.552502,48.332111,42894400
17-10-2019,49,49.452499,48.025002,48.572498,48.352009,26343600
18-10-2019,48.577499,48.904999,46.875,47.622501,47.406322,30744000
21-10-2019,48.240002,49.137501,48.049999,49.002499,48.78006,26186800
22-10-2019,49.575001,50.6325,48.825001,48.9025,48.680523,32872000
23-10-2019,48.077499,48.915001,47.7575,48.772499,48.551102,27991600
24-10-2019,49.1875,49.552502,48.845001,49.215,48.991596,23202000
25-10-2019,50.025002,51.345001,49.947498,51.134998,50.902882,42309200
28-10-2019,51.575001,52.224998,51.279999,51.697498,51.462826,33079200
29-10-2019,51.557499,51.622501,50.535,50.73,50.499722,21123600
30-10-2019,51,51.057499,50.064999,50.75,50.519627,20596000
31-10-2019,50.540001,50.75,49.452499,50.255001,50.026882,20973200
01-11-2019,49.900002,50.9725,49.647499,50.647499,50.417587,28364000
04-11-2019,51.462502,52.75,51.23,52.625,52.386127,37671600
05-11-2019,52.622501,52.884998,51.919998,52.4025,52.164631,30086800
06-11-2019,52.16,52.4175,51.0275,51.907501,51.671871,26901200
07-11-2019,52.7775,52.924999,51.634998,52.084999,51.848576,28034000
08-11-2019,51.915001,52.262501,51.537498,51.945,51.709206,18910000
11-11-2019,51.9375,52.2775,51.07,52.044998,51.808746,24343600
12-11-2019,52.43,52.965,52.077499,52.4025,52.164631,28350400
13-11-2019,52.087502,52.365002,51.474998,52.142502,51.905815,30018800
14-11-2019,52.232498,52.470001,51.630001,52.447498,52.209419,51808000
15-11-2019,52.424999,52.945,50.16,51.047501,50.815781,105362800
18-11-2019,50.9725,53.337502,50.942501,53.07,52.829094,57458800
19-11-2019,52.7575,52.994999,51.412498,51.997501,51.761467,41456400
20-11-2019,51.767502,53.637501,51.639999,52.794998,52.555347,47258800
21-11-2019,52.75,53.310001,52.327499,52.544998,52.306477,28838800
22-11-2019,52.772499,53.240002,52.485001,52.7225,52.483173,22410000
25-11-2019,54.009998,55.352501,53.880001,55.302502,55.05146,50647600
26-11-2019,55.125,55.172501,54.185001,54.25,54.003746,38524400
27-11-2019,54.6675,55.012501,54.294998,54.560001,54.352409,21578400
29-11-2019,54.25,54.535,53.945,54.185001,53.97884,14155600
02-12-2019,54.115002,54.25,52.16,52.3125,52.113461,37203600
03-12-2019,50.467499,51.955002,50.092499,51.915001,51.717472,46523200
04-12-2019,52.755001,52.98,52.067501,52.355,52.1558,27342400
05-12-2019,52.575001,52.732498,51.877499,52.185001,51.986446,18488400
06-12-2019,52.880001,53.372501,52.779999,53.0425,52.840683,23223600
09-12-2019,52.8125,53.592499,52.724998,53.0425,52.840683,21188000
10-12-2019,53.345001,54.014999,52.814999,53.494999,53.291451,25638800
11-12-2019,53.599998,54.389999,53.575001,54.334999,54.128258,23379600
12-12-2019,54.044998,56.200001,53.955002,56.017502,55.804363,40434800
13-12-2019,56.047501,57.244999,55.455002,55.997501,55.784435,45470400
16-12-2019,56.474998,57.014999,56.192501,56.287498,56.07333,32097600
17-12-2019,56.474998,57.299999,56.380001,57.072498,56.855343,32119600
18-12-2019,57.422501,57.985001,57.337502,57.377499,57.159191,34354800
19-12-2019,57.724998,59,57.674999,58.865002,58.641029,44536000
20-12-2019,59.532501,60.0975,59.34,59.842499,59.614799,60304400
23-12-2019,60.130001,60.452499,59.5975,59.705002,59.477837,35506000
24-12-2019,59.549999,59.827499,59.205002,59.654999,59.428017,13886400
26-12-2019,59.689999,60.080002,59.5,59.797501,59.569984,18285200
27-12-2019,59.950001,60.084999,58.952499,59.217499,58.992184,25464400
30-12-2019,58.997501,59.049999,57.764999,58.080002,57.85902,25805600
31-12-2019,57.724998,58.919998,57.532501,58.825001,58.601185,23100400
02-01-2020,59.6875,59.977501,59.18,59.977501,59.749302,23753600
03-01-2020,58.775002,59.4575,58.525002,59.017502,58.79295,20538400
06-01-2020,58.080002,59.317501,57.817501,59.264999,59.039509,26263600
07-01-2020,59.549999,60.442501,59.0975,59.982498,59.754272,31485600
08-01-2020,59.939999,60.509998,59.537498,60.095001,59.86636,27710800
09-01-2020,60.962502,61.482498,60.215,60.755001,60.523834,25511200
10-01-2020,61.8325,62.137501,60.9375,61.080002,60.847603,31629600
13-01-2020,61.915001,63.247501,61.6875,62.994999,62.755322,31984000
14-01-2020,62.564999,62.82,61.6875,61.82,61.584793,35908800
15-01-2020,61.947498,62.172501,61.1325,61.392502,61.158916,26310400
16-01-2020,61.93,62.2925,61.695,62.232498,61.995724,28419200
17-01-2020,62.424999,62.5,61.842499,62.32,62.082882,25379200
21-01-2020,61.952499,62.322498,61.642502,61.985001,61.749161,21791600
22-01-2020,62.439999,63.397499,62.25,62.5275,62.289589,23924000
23-01-2020,62.93,63.299999,62.037498,63.215,62.974472,24451600
24-01-2020,64.375,64.875,62.075001,62.619999,62.381744,37351200
27-01-2020,59.560001,60.5625,58.057499,60.049999,59.821529,47053600
28-01-2020,60.712502,62.317501,60.177502,61.9925,61.756626,31097600
29-01-2020,61.8475,62.209999,60.985001,61.384998,61.151443,25884800
30-01-2020,60.4025,61.587502,59.849998,61.452499,61.218681,29050400
31-01-2020,60.9925,61.112499,58.6875,59.107498,58.882603,37042000
03-02-2020,58.924999,60.2775,58.862499,60.0825,59.853893,25556400
04-02-2020,61.5075,61.974998,61.005001,61.782501,61.54744,27154400
05-02-2020,62.997501,63.099998,61.852501,62.689999,62.451469,20822000
06-02-2020,63.035,63.5625,62.220001,63.5625,63.320648,21828400
07-02-2020,63.16,63.3825,62.642502,62.897499,62.658184,18975200
10-02-2020,63.125,65.75,63.075001,65.7425,65.492378,52960800
11-02-2020,66.830002,68.125,66.207497,66.972504,66.717682,63855600
12-02-2020,67.502502,68.199997,67.112503,68.135002,67.875755,37464400
13-02-2020,67.552498,68.370003,67.277496,67.695,67.437431,52801600
14-02-2020,71.815002,73.7425,71.5,72.447502,72.171837,104192400
18-02-2020,71.410004,74.327499,71.214996,74.142502,73.860397,62016400
19-02-2020,75.372498,78.852501,75.372498,78.675003,78.375664,69433200
20-02-2020,78.192497,79.080002,74.087502,77.175003,76.881355,81005200
21-02-2020,76.047501,76.300003,72.665001,73.517502,73.237778,76818000
24-02-2020,67.547501,70.467499,67,68.32,68.060059,85691600
25-02-2020,69.074997,69.697502,64.489998,65.512497,65.263245,105549600
26-02-2020,65.514999,68.862503,65.5,66.912498,66.657898,74773200
27-02-2020,63.724998,66.75,62.2225,63.150002,62.947357,90641600
28-02-2020,60.615002,68.114998,60.447498,67.517502,67.300842,113325200
02-03-2020,69.224998,69.397499,65.25,69.107498,68.885727,89074400
03-03-2020,69.667503,70.267502,65.614998,66.472504,66.259193,65279200
04-03-2020,67.550003,71.222504,66.800003,71.127502,70.899261,59740800
05-03-2020,69.125,70.800003,67.875,68.322502,68.103264,54032800
06-03-2020,66.519997,67.097504,64.5,66.510002,66.29657,51541200
09-03-2020,59.974998,64.849998,59.544998,61.360001,61.163097,61416000
10-03-2020,64.135002,65.269997,61.497501,65.269997,65.060555,58064800
11-03-2020,63.865002,64.150002,60.642502,61.6175,61.419765,49996400
12-03-2020,56.365002,59.029999,53.950001,54.077499,53.903961,81654000
13-03-2020,57.625,60.255001,54.9025,60.209999,60.016788,63483600
16-03-2020,53.102501,56.525002,48.5,49.099998,48.942432,72697200
17-03-2020,50.227501,55.215,47.75,54.317501,54.1432,83363200
18-03-2020,50.025002,52.485001,45.169998,50.705002,50.542294,87426800
19-03-2020,50.490002,54.182499,48.3475,53.2425,53.071644,76551200
20-03-2020,54.75,57.580002,51.282501,51.4375,51.272438,80463600
23-03-2020,51.427502,54.119999,49.630001,53.172501,53.001873,64387600
24-03-2020,57.25,63.165001,57.012501,62.294998,62.095089,110164400
25-03-2020,63.450001,65.455002,60.915001,61.404999,61.207947,79343200
26-03-2020,63.485001,65.555,62.5,64.309998,64.10363,69610800
27-03-2020,62.5,65.779999,62.169998,63.182499,62.979752,63882800
30-03-2020,63.84,66.489998,63.397499,66.397499,66.184441,60225200
31-03-2020,66.800003,68.849998,64.4375,65.900002,65.68853,94996000
01-04-2020,63.912498,65.3825,60.32,60.767502,60.572502,65691200
02-04-2020,61.060001,64,60.577499,63.8675,63.662552,67576400
03-04-2020,63.490002,63.907501,59.5975,60.977501,60.78183,66321200
06-04-2020,63.810001,67.470001,63.232498,67.099998,66.884682,72788400
07-04-2020,69.324997,69.5625,64.324997,64.7575,64.549698,78452000
08-04-2020,65.852501,66.987503,65.150002,66.737503,66.523346,54244400
09-04-2020,68,68.230003,65.105003,65.737503,65.52655,52556400
13-04-2020,65.137497,67.550003,64.25,67.462502,67.246002,39840800
14-04-2020,68.75,71.330002,68.472504,70.987503,70.759697,53094800
15-04-2020,69.300003,71.042503,68.845001,70.209999,69.984703,36614800
16-04-2020,71.769997,74.75,71.637497,73.675003,73.438591,74562000
17-04-2020,74.5,74.714996,71.735001,73.080002,72.845482,53912000
20-04-2020,71.809998,73.375,71.317497,71.762497,71.532211,44938800
21-04-2020,70.577499,71.192497,66.777496,67.377502,67.161293,73516000
22-04-2020,69.307503,71.967499,68.849998,71.537498,71.307938,48335600
23-04-2020,71.959999,73.285004,70.75,71.002502,70.774658,42416000
24-04-2020,70.900002,72.417503,70.150002,72.397499,72.165161,35232800
27-04-2020,73.747498,75.875,73.5,74.269997,74.031662,47938800
28-04-2020,75.75,76.050003,72.785004,72.839996,72.606247,44290400
29-04-2020,74.192497,75.144997,73.4375,74.614998,74.375557,37916000
30-04-2020,74.072502,74.614998,72.93,73.07,72.835518,37591600
01-05-2020,71.087502,72.224998,70.209999,70.695,70.468147,34209600
04-05-2020,70.220001,72.959999,70.220001,72.822502,72.588829,31755600
05-05-2020,73.8675,75.067497,72.822502,73.434998,73.199333,36889600
06-05-2020,74.232498,75.5,73.852501,74.447502,74.208618,32346400
07-05-2020,75.845001,76.852501,75.330002,76.217499,75.972931,37373200
08-05-2020,76.9375,78.1875,76.597504,78.125,77.87429,33921600
11-05-2020,78.074997,81.125,77.787498,80.654999,80.396194,46906000
12-05-2020,81.235001,81.724998,77.927498,78.025002,77.774605,49306000
13-05-2020,79.175003,80.785004,75.947502,77.800003,77.550354,62585200
14-05-2020,78.417503,80.360001,76.875,80.305,80.047318,60231200
15-05-2020,78.897499,85.004997,78.739998,84.907501,84.63504,98766000
18-05-2020,87.605003,89.165001,86.805,87.502502,87.221703,77446000
19-05-2020,87.902496,90.875,87.627502,88.055,87.77243,71732000
20-05-2020,89.910004,90.43,88.887497,89.699997,89.412155,58753600
21-05-2020,90.514999,90.525002,87.375,87.752502,87.470894,76106800
22-05-2020,88.252502,90.93,87.1325,90.262497,89.972847,103876400
26-05-2020,91.567497,91.817497,86.720001,87.177498,86.897758,77078000
27-05-2020,86.25,86.327499,79.967499,85.252502,84.97892,117589200
28-05-2020,84.122498,87.605003,83.792503,84.870003,84.597649,73489600
29-05-2020,85.544998,88.754997,84.849998,88.754997,88.470184,74525600
01-06-2020,88.332497,88.407501,86.894997,88.0625,87.779922,38987600
02-06-2020,87.962502,88.372498,86.580002,88.252502,87.969299,39132000
03-06-2020,88.222504,88.662498,87,87.695,87.413582,36544000
04-06-2020,87.279999,89.432503,86.775002,87.665001,87.423561,42428000
05-06-2020,87.945,89.970001,87.080002,89.199997,88.954323,48174800
08-06-2020,88.772499,88.897499,86.857498,88.050003,87.807503,38773600
09-06-2020,88,91.097504,87.512497,90.459999,90.210861,46848800
10-06-2020,91.677498,95,91.535004,93.667503,93.409546,63218000
11-06-2020,91.5,92.612503,87.860001,87.962502,87.720238,58365200
12-06-2020,91.625,91.872498,87.032501,89.324997,89.078995,57090800
15-06-2020,88.152496,91.822502,87.4375,91.737503,91.484863,40000400
16-06-2020,92.25,92.667503,88.387497,90.684998,90.435242,53571600
17-06-2020,91.137497,92.989998,90.702499,92.360001,92.105644,40830400
18-06-2020,92.269997,92.824997,91.144997,92.18,91.926132,25440800
19-06-2020,92.425003,94.449997,92.272499,92.612503,92.357437,52416000
22-06-2020,93,95.3125,92.732498,95.267502,95.005112,39846800
23-06-2020,95.510002,96.425003,94.074997,94.5,94.239731,37510800
24-06-2020,94.762497,95.565002,91.445,92.355003,92.100655,44937200
25-06-2020,93.557503,95.050003,91.822502,94.900002,94.638634,37607200
26-06-2020,95,95,91.25,91.550003,91.297874,59208400
29-06-2020,91.697502,92.044998,89,92,91.746628,34224800
30-06-2020,93.139999,95.262497,92.665001,94.977501,94.715919,36789200
01-07-2020,95.207497,95.7575,94.129997,95.300003,95.037529,32664800
02-07-2020,96.389999,97.375,95.782501,96.122498,95.85778,36405600
06-07-2020,97.417503,99.087502,97.125,98.392502,98.121529,31589200
07-07-2020,99.462502,100.699997,98.5075,98.717499,98.445618,35780000
08-07-2020,99.9375,102.25,99.654999,102.160004,101.878647,36548000
09-07-2020,103.802498,105.699997,102.334999,105.089996,104.800568,49454800
10-07-2020,105.887497,106.552498,103.787498,104.792503,104.503891,49767600
13-07-2020,105.949997,107.922501,100.25,100.522499,100.245659,45707600
14-07-2020,100.75,104.027496,97.855003,103.769997,103.484192,54267600
15-07-2020,104.142502,104.330002,100.557503,102.272499,101.990829,40398400
16-07-2020,100.150002,102.067497,98.955002,101.347504,101.068382,34496400
17-07-2020,102.254997,102.485001,100.877502,102.014999,101.734024,26628400
20-07-2020,102.7425,105.3125,101.567497,105.107498,104.818024,28485200
21-07-2020,105.129997,105.599998,102.8675,103.285004,103.000557,27703600
22-07-2020,103.675003,106.025002,102.915001,104.387497,104.100014,36729200
23-07-2020,104.5,105.470001,100.3125,101.297501,101.018524,41166000
24-07-2020,98.75,103.647499,97.769997,101.945,101.66423,47329200
27-07-2020,102.322502,104.417503,102.177498,104.214996,103.927979,29213200
28-07-2020,103.7425,103.82,102.092499,102.154999,101.873657,27163600
29-07-2020,103.907501,105.162498,103.470001,104.654999,104.366776,28450800
30-07-2020,103.75,106.230003,102.952499,106.139999,105.847679,30888000
31-07-2020,105.6325,107.665001,104.330002,106.147499,105.855164,38608000
03-08-2020,107.324997,110.987503,107.152496,110.102501,109.799271,41272000
04-08-2020,110.5,112.277496,109.059998,112.277496,111.968262,31033600
05-08-2020,112.440002,113.717499,111.662498,112.8675,112.556641,24992400
06-08-2020,113.497498,113.580002,111.787498,113.355003,113.042793,24431600
07-08-2020,113.125,115.047501,110.375,111.995003,111.686569,34251600
10-08-2020,113.342499,114.082497,108.565002,111.650002,111.342506,42779600
11-08-2020,110.737503,111.3675,107.957497,108.5,108.201187,35451200
12-08-2020,109.907501,114.669998,109.582497,114.402496,114.087425,46441200
13-08-2020,115.459999,117.217499,113.557503,114.43,114.114861,37446000
14-08-2020,115.300003,117.047501,114.404999,115.639999,115.321518,36643600
17-08-2020,118.512497,124.097504,118.172501,123.370003,123.03022,62130000
18-08-2020,124.5,124.959999,120.862503,122.607498,122.269836,50344800
19-08-2020,122.964996,123.150002,120.980003,121.385002,121.050697,62262400
20-08-2020,119.75,123.75,118.787498,121.410004,121.075615,92138800
21-08-2020,122.017502,128.087494,121.952499,126.834999,126.485687,99986800
24-08-2020,128.837494,129.125,125.074997,127.202499,126.852173,49056400
25-08-2020,126.307503,127.612503,125.737503,127.5,127.148865,28907600
26-08-2020,127.9925,128.684998,126.777496,127.730003,127.37822,32124400
27-08-2020,127.815002,128.5,125.665001,126.282501,125.934708,31760400
28-08-2020,126.75,131.479996,126.425003,131.477493,131.115417,53716000
31-08-2020,131.827499,135.75,130.377502,133.744995,133.376633,50084000
01-09-2020,134.800003,139.9375,134.365005,138.210007,137.870575,51131600
02-09-2020,147.037506,147.267502,139,143.464996,143.112686,87401200
03-09-2020,138.287506,138.845001,128.787506,130.154999,129.835358,94512800
04-09-2020,127.837502,131.75,117.047501,126.224998,125.915031,146368400
08-09-2020,117.345001,125.5,117.042503,119.129997,118.837456,79572800
09-09-2020,124,128.092499,122.317497,127.150002,126.837746,73620000
10-09-2020,129.892502,130.652496,121.669998,123.1175,122.81517,69868400
11-09-2020,124.855003,126.525002,118.957497,121.644997,121.346275,63692800
14-09-2020,130.809998,133.149994,126.3125,128.722504,128.406403,120174400
15-09-2020,132.800003,132.987503,128.277496,129.910004,129.590988,72755600
16-09-2020,129.572495,130.927505,125.137497,125.144997,124.837677,55638400
17-09-2020,121.322502,125.897499,120.347504,124.635002,124.328934,79251200
18-09-2020,125.9375,126.324997,119.887497,121.892502,121.593163,69846000
21-09-2020,119.25,125.224998,119.044998,125.172501,124.865128,72104400
22-09-2020,125.75,126.480003,121.555,126.377502,126.067162,64645200
23-09-2020,125.754997,127.269997,120.792503,121.237503,120.939789,64701200
24-09-2020,120.722504,125.695,120.139999,123.480003,123.176788,73124000
25-09-2020,124.474998,128.835007,122.457497,128.737503,128.421371,58801600
28-09-2020,130.402496,130.517502,127.5,130.350006,130.029892,57380800
29-09-2020,129.375,134.427505,129.332504,132.257507,131.932724,62146000
30-09-2020,131.574997,136.225006,131.502502,135.304993,134.972748,68918400
01-10-2020,137.580002,137.627502,134.607498,136.145004,135.810669,52500400
02-10-2020,132.25,135.195007,130.509995,130.622498,130.301743,55249600
05-10-2020,132.360001,136.442505,132.227493,136.425003,136.089966,47982000
06-10-2020,138.300003,141.419998,136.649994,137.365005,137.027695,78442000
07-10-2020,139.997498,141.192505,138.634995,139.639999,139.297104,41808400
08-10-2020,140.75,140.845001,137.580002,138.387497,138.047638,37890000
09-10-2020,137.669998,138.242493,136.607498,137.627502,137.289551,34689200
12-10-2020,139.895004,143.470001,139.125,142.259995,141.910645,43474400
13-10-2020,142.964996,143.485001,140.1875,142.482498,142.132599,34460400
14-10-2020,142.904999,143.427505,139.600006,140.952499,140.606369,27610000
15-10-2020,138.107498,140.057495,137.677505,139.699997,139.356934,26722400
16-10-2020,140.367493,141.214996,137.925003,138.115005,137.775833,24239200
19-10-2020,139.029999,139.835007,134.067505,134.977493,134.646027,29806800
20-10-2020,135.835007,137.997498,135.070007,136.455002,136.119934,22921200
21-10-2020,136.25,137.914993,134.774994,135.247498,134.915359,21959600
22-10-2020,135.225006,136.117493,132.317505,133.610001,133.28186,29048000
23-10-2020,134.5,135.932495,132.912506,135.902496,135.568771,23348400
26-10-2020,134.270004,136.927505,130.384995,131.412506,131.089798,33689600
27-10-2020,133.059998,134.419998,131.914993,133.967499,133.638489,25052000
28-10-2020,131.979996,132.600006,126.089996,126.269997,125.959915,37652000
29-10-2020,128.384995,131.927505,127.5,130.240005,129.920151,32008000
30-10-2020,128.5,129.365005,123,125.339996,125.032211,41682000
02-11-2020,126.577499,128.367493,123.949997,125.807503,125.498558,29965200
03-11-2020,127.084999,131.050003,126.027496,130.195007,129.87529,27290000
04-11-2020,133.892502,138.274994,133.369995,137.942505,137.603729,41022800
05-11-2020,141.625,143.389999,139.910004,141.600006,141.252289,31902800
06-11-2020,141.097504,145.887497,138.949997,145.619995,145.26239,38334800
09-11-2020,145.524994,146.914993,136.107498,136.307495,135.972763,58297600
10-11-2020,136.065002,136.065002,126.282501,127.699997,127.386391,64406800
11-11-2020,130.537506,134.350006,129.482498,134.179993,133.850479,40474400
12-11-2020,134.789993,137.660004,133.160004,134.567505,134.237045,36581200
13-11-2020,136.272507,136.6875,130.592499,132.970001,132.643478,34631200
16-11-2020,131.725006,136.494995,131.559998,135.152496,134.820618,41377600
17-11-2020,135.524994,135.962494,133.037506,134.222504,133.892883,31202800
18-11-2020,134.652496,136.057495,131.850006,134.287506,133.957748,51092400
19-11-2020,132.127502,134.875,131,134.402496,134.072418,56593600
20-11-2020,134.539993,134.945007,130.649994,130.877502,130.556091,34108800
23-11-2020,131.712494,133.824997,130.154999,131.399994,131.077301,36135600
24-11-2020,131.425003,131.619995,128.850006,129.577499,129.259293,34650000
25-11-2020,130.324997,132.695007,130.199997,132.347504,132.022491,25991600
27-11-2020,133.75,134.074997,131.705002,132.612503,132.28685,16727600
30-11-2020,132.649994,134.125,129.722504,134.014999,133.685913,28695200
01-12-2020,134.922501,135.287506,132.282501,133.899994,133.571182,29694800
02-12-2020,133.505005,136.735001,132.342499,135.445007,135.112381,28336000
03-12-2020,135.875,136.600006,133.289993,133.960007,133.670502,19952000
04-12-2020,134.485001,135.600006,133.887497,135.582504,135.28949,20224400
07-12-2020,136.012497,137.3125,135,136.067505,135.773468,22324400
08-12-2020,135.850006,135.987503,132.815002,133.5,133.211502,27192000
09-12-2020,133.005005,134.139999,128.682495,129.307495,129.028061,40130000
10-12-2020,128.690002,130.6875,128.494995,129.722504,129.442184,20776400
11-12-2020,129.672501,130.199997,128.229996,130.132507,129.851318,20926400
14-12-2020,130.880005,133.887497,130.774994,133.087494,132.799881,27015600
15-12-2020,134.397507,134.639999,131.867493,133.604996,133.316269,19301600
16-12-2020,134.225006,134.372498,132.125,132.425003,132.138809,22311600
17-12-2020,133.667496,133.794998,131.785004,133.412506,133.124207,23138400
18-12-2020,133.789993,134.050003,130.705002,132.720001,132.433167,34206400
21-12-2020,130.747498,133.699997,129.675003,133.322495,133.034393,30233200
22-12-2020,133.192505,133.372498,130.539993,132.782501,132.495544,18558000
23-12-2020,132.559998,132.75,130.050003,130.092499,129.811356,17914400
24-12-2020,130.372498,131.324997,129.387497,129.9375,129.656693,9788400
28-12-2020,130.625,130.625,127.6325,129,128.721237,21256400
29-12-2020,129.25,130.725006,128.422501,129.432495,129.152771,17037200
30-12-2020,129.902496,132.137497,128.967499,131.457504,131.173447,22539600
31-12-2020,131.365005,131.509995,129.149994,130.550003,130.267883,19242400
04-01-2021,131.042496,136.524994,129.625,131.134995,130.851608,56064000
05-01-2021,130.997498,134.434998,130.869995,134.047501,133.757813,32276000
06-01-2021,132.225006,132.449997,125.860001,126.144997,125.872383,58042400
07-01-2021,129.675003,133.777496,128.865005,133.440002,133.151611,46148000
08-01-2021,133.625,134.210007,130.419998,132.767502,132.480591,29252800
11-01-2021,134.1875,139.610001,133.625,136.214996,135.920639,51834400
12-01-2021,137.524994,137.544998,133.449997,134.847504,134.556107,29147600
13-01-2021,134.899994,136.25,133.850006,135.317505,135.02507,21002800
14-01-2021,135.75,135.997498,131.804993,132.002502,131.717239,28312000
15-01-2021,132.279999,133.252502,128.485001,128.595001,128.317123,27778000
19-01-2021,130.162506,130.940002,128.440002,130.252502,129.971024,22618800
20-01-2021,131.117493,134.304993,130.567505,133.657501,133.368668,25857200
21-01-2021,134.184998,139.992493,132.529999,138.675003,138.375351,33778000
22-01-2021,137.399994,138.417496,136.272507,137.125,136.828674,24682000
25-01-2021,137.817505,138.285004,132.365005,136.532501,136.237427,25111200
26-01-2021,135.804993,136.447495,133.875,134.352493,134.062164,16398000
27-01-2021,132.300003,132.327499,127.9375,129.177505,128.898331,37127200
28-01-2021,129.962494,133.397507,129.604996,130.509995,130.227951,22831600
29-01-2021,130.75,133.347504,129.115005,129.897507,129.616791,27155200
